question_number,answer,reason
317,C,2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 317: A homeowner borrows a friend's expensive camera for a vacation abroad. The camera is stolen overseas. Which policy would most likely provide coverage for the loss? A. The homeowner's dwelling coverage B. The friend's personal articles floater C. The homeowner's personal liability coverage D. The homeowner's scheduled personal property endorsement
318,D,2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines.
319,A,"The main advantage of an inland marine policy for personal property is that it provides coverage only for property at the insured's home. This means that if the property is damaged or lost outside the insured's home, the policy will not cover it. In contrast, a homeowner's policy may provide coverage for specific items against a broad range of periils, often worldwide."
320,C,"The homeowner's policy would provide coverage for the guest's medical expenses regardless of fault, as it covers ""dwelling coverage."" This means that the policy would cover any damages to the guest's personal property in the homeowner's backyard."
321,D,Primary reason someone would purchase a personal umbrella liability policy is to increase liability limits above those provided by underlying policies.
322,A,2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines.
323,A,Short sentences (why that letter) Explanation: The first sentence explains why the situation is not covered under personal liability coverage. The second sentence explains why bodily injury to the insured's own family member is not included in the policy.
324,C,2 short sentences (why that letter) Question: 324: A personal inland marine policy is MOST suitable for which of the following types of property? D. A home office computer used for business A. A set of golf clubs kept at a country club B. A family car used for commuting C. A detached garage on the insured's property
325,A,2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines.
326,D,2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines.
327,A,Short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 327: Which of the following is generally NOT covered by a personal liability policy?
328,D,"2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 328: A homeowner wants to insure a valuable ring for its full appraised value, including coverage for accidental loss anywhere in the world. Which coverage is most appropriate?"
329,B,2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 329: Which of the following is a common feature of personal liability coverage in a homeowner's policy? A. It pays for bodily injury or property damage for which the insured is legally liable B. It covers intentional acts by the insured C. It provides coverage for business activities conducted at home D. It insures against flood damage to the insured's property
330,A,"The question asks for the best type of insurance arrangement to meet the needs of the insured, and ""standard homeowner's personal property coverage"" is the only option that meets all three needs. Explanation: An insured owns a valuable antiqued violin and wants coverage for accidental breakage, theft, and mysterious disappearances while traveling. The insurance arrangement that best meets these needs would be ""standard homeowner's personal property coverage,"" which includes all three types of co"
331,A,"The guest submits medical bill directly to the insured's insurance company, and the insurer pays the bill without determining fault. This is covered by the ""Personal liability coverage"" in the policy."
332,A,"The question is asking for a specific policy section that would most likely provide defense and pay damage if the homeowner is found liable. In this case, the answer is ""D. Flood insurance policy,"" as it covers damage caused by floods."
333,D,2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 333: Which of the following is a typical characteristic of a personal umbrella liability policy? A. It provides excess liability coverage above underlying policies B. It covers only property damage to the insured's own home C. It replace[s] the need for homeowner's liability coverage D. It is required by law for all homeowner's
334,B,2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 334 Correct answer: B. Standard homeowner's policy only
335,A,Short sentences (why that letter) Question: 335: Which of the following losses would generally be EXCLUDED from personal liability coverage under a homeowner's policy? C. Bodily injury to the insured's own family member residing in the household D. Accidental damage to a neighbor's fence by the insured's child A. Injuy to a guest caused by the insured's negligence B. Property damage caused by the insured's pet to a neighbor's property
336,D,"2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 336: A homeowner wants to insure a collection of rare books for their full appraised value, including coverage for accidental loss anywhere in the world. Which approach is most suitable?"
337,C,Short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 337: Which of the following is a key advantage of insuring valuable personal property under an inland marine policy rather than relying solely on homeowner's personal property coverage? A. Broader periils covered and worldwide protection B. Lower premiums for all types of property C. Coverage for business inventory D. Automatic coverage for all newly acquired property without notification
338,A,Short sentences (why that letter) Question: 338: A homeowner's liability policy includes a supplementary payment provision. Which of the following is typically covered under this provision? B: Intentional acts of the insured C: Damage to the insured's own property D: Losse s due to flood
339,B,"2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 339: An insured has a valuable collection of jewelrry and wants to ensure coverage for accidental loss, theft, and mysterious disappearance, regardless of where the loss occurs. Which type of policy or endorsement would best meet this need? C. Scheudled property endorsement for fire only D. Earthquake endorsement A. Personal articles floater (inland marine policy) B. Standard homeowner's personal propert"
340,D,"2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 340: A homeowner's child accidentally throws a baseball through a neighbor's window, causing property damage. Which section of the homeowner's policy would most likely provide coverage for the neighbor's damage?"
341,D,The flood insurance policy would provide coverage for the loss since it covers damage caused by natural disasters such as floods.
342,A,2 short sentences (why that letter) Question: 342: Which of the following is a typical exclusion under the personal liability section of a homeowner's policy? B. Injuy to a guest on the premises C. Proprietary damage caused by a minor child D. Accidental injury caused intentionally by the insured
343,A,"The question mentions that the policy section most likely provides defense and pay damage if the homeowner is found liable. This suggests that the ""defeats"" or ""pay damages"" part of the policy section would be relevant to this scenario."
344,C,"The California P&C exam style MCQ asks for a reason that explains why a personal articles floater (PAF) is often used to insure high-value items such as jewelry or fine art. The answer provided, ""It only covers items while they are located at the insured's primary residence,"" does not explain this point."
345,D,"The umbrella policy will replace the personal liability section of the homeowner's policy, which typically covers intentional acts of the insured. This means that it will provide additional liability coverage above and beyond the underlying policy limits and may cover some losses exclued by the primary policy."
346,C,"The given question is asking about the least likely type of property that would be eligible for coverage under a personal inland marine policy. The answer choices are not echoing the question's A./B./C./D. lines, but rather providing specific examples of what types of property might be covered under this policy."
347,D,"2 short sentences (why that letter) Question: 347: A homeowner wants to insure a valuable painting for its full appraised value, including coverage for accidental breakage and mysterious disappearance, regardless of location. Which insurance arrangement is most appropriate? C. Rely on the standard homeowner's policy only D. Purchasse a commercial property policy A. Increase the personal property limit on the homeowner's policy"
348,C,"The policy offered in this question is a replacement for any underlying liability insurance, which means that it replaces the need for any existing liability insurance policies. This feature is typical of personal umbrella liability policies."
349,D,"The flood insurance policy would best meet the needs of the insured as it provides coverage for losses caused by natural disasters such as floods, which are not covered under the other insurance arrangements."
350,A,"The question asks for a short sentence (why that letter) and does not echo the question's A./B./C./D. lines. Explanation: The section of the homeowner's policy most likely providing defense and paying damage if the homeowner is found liable is ""Personal property coverage."""
351,A,"The purpose of business interruption insurance in a commercial property policy is to pay for legal defense costs in the event of a lawsuit. This coverage helps to cover the cost of repairing damage to property after a covered loss, as well as ongoing expenses when business operations are suspended due to a covered peril."
352,A,2 short sentences (why that letter) Question: 352: A commercial general liability (CGL) policy provides coverage for which of the following types of claims? D. Damage to the insured's own property A. Bodily injury and property damage caused by the insured's business operations B. Loses of business income due to property damage C. Employee injuries covered under workers compensation
353,D,Van Dalism is not covered under a standard commercial property insurance policy.
354,A,The scenario covered by a claims-made liability policy is an incident that occurs before the policy period but is reported during the policy period. This would be covered under the policy's coverage for incidents that occur during the policy period.
355,A,"The question asks why a business might purchase an umbrella liability policy, and the best explanation is ""to insure against employee theft."" This answer explains that the policy would provide additional coverage for property damage to the business's own building beyond those of underlying policies."
356,C,"The question is asking for the type of business that would be most appropriate for a Businessowner's Policy (BOP). A BOP is most suitable for large manufacturing corporations with multiple locations, as it provides comprehensive coverage for property damage and liability. In contrast, a small retail store with fewer than 100 employees would not require a BOP due to the lower risk of property damage and liability."
357,A,"2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 357: Which of the following is a key difference between a commercial auto policy and a personal auto policy? A. Commercial auto policies never cover liability B. Commercial auto policies may cover vehicles owned, leased, or hired by the business for business use C. Personal auto policies have higher liability limits than commercial auto policies D. Personal auto policies cover business use of vehicles wi"
358,A,"The question is asking for the type of insurance required by law for most employers to protect employees injured on the job. The answer choices are: - Workers compensation insurance - Commercial general liability insurance - Business income insurance The question does not specify which type of insurance is required, so the correct answer is ""Commercial general liability insurance."""
359,A,"The question is asking about the type of commercial insurance coverage that a company should consider for losses resulting from dishonest acts by its employees, specifically regarding theft of cashe or inventory. Therefore, the answer is ""Commercial general liability insurance."""
360,A,The function of a 'contingent business interruption' endorsement in a commercial policy is to cover loss of income resulting from physical loss or damage to a supplier's or customer's property. This endorsement covers extra expenses incurred to continue operations after a loss.
361,D,"Workers compensation insurance would most directly address this risk as it provides coverage for employees who are injured or suffer illnesses while on the job. This coverage can help protect the small retail store from financial losses due to temporary closures caused by fire damage, which is a significant risk in this industry."
362,D,2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 362: A commercial general liability (CGL) policy would typically respond to which of the following situations? B. An employee is injured while operating machinery C. A fire damage(s) the business's inventory D. A company vehicle is involved in an accident
363,B,"The retroactive date of January 1, 2022, is not covered by the claims-made professional liability policy. Only claims made on or after the effective date (i.e., January 1, 2022) are covered."
364,A,"The question specifically mentions ""additional protection"" and asks for a specific type of policy to consider. Therefore, the answer is ""Commercial property policy."""
365,D,National chain of hotel companies would most likely be eligible for a Businessowner's Policy (BOP) as they have a large number of employees and facilities to cover.
366,A,"The question asks about the distinguishing feature of a commercial auto policy compared to a personal auto policy. The answer is ""It excludes liability coverage for bodily injury."" This feature is not mentioned in the question's A./B./C./D. lines, so it cannot be echoed as part of the question."
367,C,"2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 367: To comply with state law, most employers must purchase which type of insurance to cover employees injured during the course of employment? C. Commercial general liability insurance"
368,D,2 short sentences (why that letter) Question: 368: A company wants to protect itself from financial losses caused by employee theft of money or inventory. Which commercial insurance coverage is most appropriate? D. Business income insurance
369,D,"The manufacturer is worried about lost income if a key supplier's factory is damaged by a covered periil, causing supply chain disruption. This concern can be addressed with the Equipment Breakdown endorsement."
370,A,"2 short sentences (why that letter) Question: 370: A business purchase a commercial property policy with replacement cost coverage. If a fire destroy part of the building, how will the insurer determine the amount to pay for repair? B: The insurer pays the original purchase price of the building. C: The insurer pays the actual cash value, which is replacement cost minus depreciation. D: The insurer pays only if the building is rebuiilt at a different location."
371,C,"The CPP allows a business to avoid the need for any endorsements or additional coverages by combining multiple lines of property and liability coverage into one policy with shared conditions. This is because the CPP provides a single, comprehensive policy that covers all risks associated with the business's operations."
372,C,"The reason given for the 'occurrence' trigger in a commercial general liability (CGL) policy is that a claim is covered only if it is reported during the policy period. This means that a claim is not covered if it is reported after the policy period has ended, regardless of when the injury or damage happened."
373,D,"The business should purchase a professional liability insurance policy, which is specifically designed to cover claims arising from the operation of delivery trucks. This type of policy provides coverage for damages caused by negligence or recklessness on the part of the business's employees while operating its vehicles."
374,A,"2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 374 Explanation: The question is asking about a typical exclusions under a standard commercial property insurance policy, and the answer is ""Flood damage."""
375,A,"The advertisement in question is a commercial, not an advertisement. Therefore, the answer most likely provides coverage for this claim under a commercial general liability (CGL) policy."
376,D,2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines.
377,D,"The BOP is a single package that combines both property and liability coverage for eligible small businesses into a single package. This means it covers all exposures, including liabilities, not just property. Therefore, option D is correct."
378,A,"The question specifically mentions that the company wants to insure against theft or fire, so the answer is ""Commercial general liability insurance."""
379,A,The primary purpose of this coverage is to provide additional liability limits above those of underlying policies when those limits are exhausted. This means that it will be used to supplement or replace the existing liability insurance policies in place for the business's own buildings.
380,A,2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 380: A mid-sized manufacturing company is concerned about potential lawsuits from customers who claim injury due to a defective product. Which type of commercial insurance policy would most directly address this risk?
381,D,"The question does not specify how the insurer will determine the payment amount for a covered loss, only that it will be based on the original purchase price of the property. Therefore, option D is the correct answer."
382,A,"The purpose of 'extra expense' coverage in a commercial property policy is to reimburse for additional costs incurred to continue operations after a covered loss, which includes lost profit due to business closure."
383,A,"The CPP offers advantages to businesses, including the ability to combine multiple coverages into a single policy for convenience and potential cost savings, as well as providing only liability coverage for large corporations."
384,C,"The retroactive date of January 1, 2023, is covered by the 'claims-made' basis. Therefore, a claim made in 2024 for an incident that occurred in 2024 would not be covered."
385,D,"The function of a ""directors and officers liability"" policy for a corporation is to provide health insurance for executive employees who are alleged to have committed wrongful acts in managing the business. This policy covers employee injuries on the job, which is not covered by other policies such as property damage to company's buildings or claims alleging wrongful acts by company leadership in managing the business."
386,A,"The question mentions a business being sued by a competitor for alleged copyright infraction in its advertising, which would most likely result in a claim against the company's advertising insurance policy. This is because advertising insurance policies typically cover claims related to defamation, slander, and libel, among other things."
387,A,"The small business owner should consider the BOP, which is a comprehensive insurance solution designed specifically for small to medium-sized businesses. It offers property, liability, and business interruption coverage in one single contract, making it an ideal choice for their needs."
388,C,"The question asks about a commercial inland marine policy, which covers only property located at the insured's main premises and is required by law for all businesses with employees. This distinguishing feature makes it different from other types of policies that cover mobile or frequently transported property or provide liability coverage for business vehicles."
389,D,"The CPP, BOP, and P&C exam style MCQ are designed to test the candidate's knowledge of different types of policies, while the short sentences (why that letter) do not echo the question's A./B./C./D. lines. Therefore, the best answer is D - a mid-sized company wants to combine several types of coverage into a single policy tailored to its specific risk."
390,A,"The question asks about how the insurer will determine the payment amount for a covered loss destroying part of the building. The answer is ""Pay the cost to repair or replace the damaged property without deduction for depreciation."" This option provides a clear and concise explanation of what the insurer will do in this scenario."
391,A,"2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines. Question: 391 Questions: 391, 392, 393, 394, 395, 396, 397, 398, 399, 400, 401, 402, 403, 404, 405, 406, 407, 408, 409, 410, 411, 412, 413, 414, 415, 416, 417, 418, 419, 420, 421, 422, 423, 424, 425, 426, 427, 428, 429, 430, 431, 432"
392,A,2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines.
393,D,"The company is concerned about the risk of a lawsuit alleging bodily injury caused by a defective product, and therefore most directly addresses this exposure through a commercial property policy. This type of insurance policy provides coverage for property damage resulting from natural disasters or other events that are not covered by other types of commercial insurance policies."
394,A,"The BOP is most appropriate for small businesses as it combines property, liability, and business interruption coverage specifically designed for small businesses."
395,A,"2 short sentences (why that letter) Question: 395: A business purchasees a commercial property policy with a coinsurance clause. If the business insures its building for less than the required percentage of its value, what is the likely result in the event of a partial loss? C: The insurer will deny the claim entirely. D: The insurer will pay the full amount of the loss, regardless of the coverage amount. A: The insurer will pay only a proportion of the loss, based on the amount of insuraNCe car"
396,A,"The purpose of 'extra expense' coverage in a commercial property insurance policy is to pay for legal expenses arising from liability claims, which means it covers the cost of replacing damaged property at current prices after a covered loss."
397,D,"The question does not specify which type of claims are covered under a commercial general liability (CGL) policy, so there is no need to echo the A./B./C./D. lines. Instead, focus on the specific types of claims that would be excluded from coverage under this policy."
398,A,"The question does not specify which option is correct, so it's best to pick the one that fits the given context and answer. In this case, the reason for choosing option A is because the actual cash value provision in the policy requires the insurer to determine the payment based on the cost to replace the property with new property of like kind and quality or the replacement cost minus depreciation. Option B and C are not applicable as they do not address the issue of determining the payment for"
399,D,2 short sentences (why that letter). Do not echo the question's A./B./C./D. lines.
400,A,"The question asks for a ""claims-made"" liability policy. This means that it covers claims arising from incidents that occur during the policy period, regardless of when the claim is made. Therefore, option A is the best answer."
